date,rate,volume,cap,liquidity
2019-03-23 11:00:00,0.05919262140630165,141169368,1534691271,
2019-03-23 12:00:00,0.05929413013378558,139240324,1537323094,
2019-03-23 13:00:00,0.05962808242972949,129802957,1545981499,
2019-03-23 14:00:00,0.059196710852975225,124070626,1534797298,
2019-03-23 15:00:00,0.059896262888621654,120261224,1552934633,
2019-03-23 16:00:00,0.06299573966162421,128615007,1633294986,
2019-03-23 17:00:00,0.06377314141155734,144147970,1653450736,
2019-03-23 18:00:00,0.06285014688940119,146044926,1629520192,
2019-03-23 19:00:00,0.0632070872299732,146856942,1638774609,
2019-03-23 20:00:00,0.06268357412498765,147001579,1625201448,
2019-03-23 21:00:00,0.06305672092561429,147070515,1634876051,
2019-03-23 22:00:00,0.0642416745833129,154490583,1665598428,
2019-03-23 23:00:00,0.0634772829153868,157454323,1645779992,
2019-03-24 00:00:00,0.06389251279206948,159234073,1656545686,
2019-03-24 01:00:00,0.06238824370138469,160126153,1617544395,
2019-03-24 02:00:00,0.06210099603746814,163195424,1610096905,
2019-03-24 03:00:00,0.06180992211249287,160912523,1602550211,
2019-03-24 04:00:00,0.06223645997751374,151711012,1613609088,
2019-03-24 05:00:00,0.0618003074574427,142873198,1602300931,
2019-03-24 06:00:00,0.06289615455891905,147465618,1630713036,
2019-03-24 07:00:00,0.06236684004763549,145205248,1616989461,
2019-03-24 08:00:00,0.0614472890600408,139424912,1593148198,
2019-03-24 09:00:00,0.06152730368880187,136318493,1595222743,
2019-03-24 10:00:00,0.0618611867485433,138965587,1603879352,
2019-03-24 11:00:00,0.06222716723502457,140771586,1613368154,
2019-03-24 12:00:00,0.061821920870858624,140220109,1602861303,
2019-03-24 13:00:00,0.0619301719699646,138994591,1605667937,
2019-03-24 14:00:00,0.062413777916111586,140636996,1618206423,
2019-03-24 15:00:00,0.06239734800288891,140194150,1617780443,
2019-03-24 16:00:00,0.06253096167013798,135630395,1621244654,
2019-03-24 17:00:00,0.061479941070869876,117862371,1593994769,
2019-03-24 18:00:00,0.060704643427962286,116303814,1573893572,
2019-03-24 19:00:00,0.060449703561797456,115470272,1567283728,
2019-03-24 20:00:00,0.06030865256641977,116166405,1563626689,
2019-03-24 21:00:00,0.06031129003162995,116612537,1563695071,
2019-03-24 22:00:00,0.06033345778682723,112976211,1564269816,
2019-03-24 23:00:00,0.06099280542379949,109859971,1581364769,
2019-03-25 00:00:00,0.06193592429772222,112931327,1605817078,
2019-03-25 01:00:00,0.06036325133266595,105601242,1565042275,
2019-03-25 02:00:00,0.06067703570334219,102131642,1573177785,
2019-03-25 03:00:00,0.061070703415606234,99900697,1583384435,
2019-03-25 04:00:00,0.06056120016350819,93304186,1570174509,
2019-03-25 05:00:00,0.06027678059594698,92153813,1562800342,
2019-03-25 06:00:00,0.060342609395862466,86870751,1564507090,
2019-03-25 07:00:00,0.06077229748528572,86626672,1575647644,
2019-03-25 08:00:00,0.060278566998175964,84793955,1562846658,
2019-03-25 09:00:00,0.05997294355532715,84123459,1554922738,
2019-03-25 10:00:00,0.06019452554808774,82322242,1560667710,
2019-03-25 11:00:00,0.06035861317601456,79977435,1564922021,
2019-03-25 12:00:00,0.061113735695023624,81883560,1584500136,
2019-03-25 13:00:00,0.06019169332371678,82383242,1560594279,
2019-03-25 14:00:00,0.06001711635775356,79924805,1556068009,
2019-03-25 15:00:00,0.0596678311674231,80968914,1547012068,
2019-03-25 16:00:00,0.05955465446978475,81256700,1544077727,
2019-03-25 17:00:00,0.05925804959342674,85468590,1536387632,
